,file,page,nb_pages,path,commune,section,parcelle,authorized_area,forbidden_area,no_authorization_needed_area
136,data/doc/raw/2019/2019-04-09_RAA-2019-040.pdf,72,3,data/doc/pdfa/2019/2019-04-09_R02-2019-04-05-027.pdf,LE FRANÇOIS,P,1199,0.0,0.0,0
137,data/doc/raw/2019/2019-06-27_RAA-2019-079.pdf,14,3,data/doc/pdfa/2019/2019-06-27_R02-2019-06-25-003.pdf,BELLEFONTAINE,D,801,0.0,0.10160000000000001,0
138,data/doc/raw/2019/2019-06-27_RAA-2019-079.pdf,18,3,data/doc/pdfa/2019/2019-06-27_R02-2019-06-25-004.pdf,LES ANSES-D'ARLET,D,30,0.2949,0.6455,0
139,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,15,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-008.pdf,LES TROIS-ÎLETS,C,1384,0.0,0.18539999999999998,0
140,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,19,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-005.pdf,LES TROIS-ÎLETS,À,842,0.0408,0.0056,0
141,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,23,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-007.pdf,LE DIAMANT,B,798,0.111,0.3172,0
142,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,27,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-006.pdf,FORT-DE-FRANCE,K,1021,0.08990000000000001,0.0383,0
143,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,31,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-002.pdf,LES TROIS-ÎLETS,|,581,0.0,0.5028,0
144,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,35,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-001.pdf,LES TROIS-ÎLETS,|,579,0.0,0.3415,0
145,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,39,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-004.pdf,LES ANSES-D'ARLET,C,504,0.0,0.0168,0
146,data/doc/raw/2019/2019-09-02_RAA-2019-105.pdf,43,3,data/doc/pdfa/2019/2019-09-02_R02-2019-08-26-003.pdf,LES TROIS-ÎLETS,|,581,0.0,0.5028,0
147,data/doc/raw/2019/2019-06-03_RAA-2019-060.pdf,7,12,data/doc/pdfa/2019/2019-06-03_R02-2019-05-23-007.pdf,Rivière-Salée par la communauté d'agglomération de l'espace Sud Martinique 19,N,341,0.034999999999999996,0.0,0
148,data/doc/raw/2019/2019-06-03_RAA-2019-060.pdf,20,7,data/doc/pdfa/2019/2019-06-03_R02-2019-05-23-010.pdf,,,,0.0,0.0,0
149,data/doc/raw/2019/2019-06-03_RAA-2019-060.pdf,38,3,data/doc/pdfa/2019/2019-06-03_R02-2019-05-23-006.pdf,LES TROIS-ILETS,C,2118,0.1443,0.7409,0
150,data/doc/raw/2019/2019-06-03_RAA-2019-060.pdf,42,3,data/doc/pdfa/2019/2019-06-03_R02-2019-05-23-004.pdf,CASE-PILOTE,E,47,1.42,0.0,0
151,data/doc/raw/2019/2019-06-03_RAA-2019-060.pdf,46,3,data/doc/pdfa/2019/2019-06-03_R02-2019-05-23-005.pdf,LES ANSES-D'ARLET,À,421,0.0366,0.0973,0
152,data/doc/raw/2019/2019-01-31_RAA-2019-011.pdf,27,3,data/doc/pdfa/2019/2019-01-31_R02-2019-01-28-001.pdf,LES ANSES-D'ARLET,L,544,0.0,0.0,0
153,data/doc/raw/2019/2019-01-31_RAA-2019-011.pdf,31,3,data/doc/pdfa/2019/2019-01-31_R02-2019-01-30-001.pdf,LE LAMENTIN,AC,"825, 906",0.0,0.1119,0
154,data/doc/raw/2019/2019-01-31_RAA-2019-011.pdf,35,3,data/doc/pdfa/2019/2019-01-31_R02-2019-01-28-003.pdf,LE LAMENTIN,Z,210,0.07050000000000001,0.0964,0
155,data/doc/raw/2019/2019-01-31_RAA-2019-011.pdf,39,3,data/doc/pdfa/2019/2019-01-31_R02-2019-01-28-002.pdf,RIVIÈRE-SALÉE,D,2023,0.056,0.044,0
156,data/doc/raw/2019/2019-05-09_RAA-2019-053.pdf,10,3,data/doc/pdfa/2019/2019-05-09_R02-2019-05-03-002.pdf,LES TROIS-ILETS,|,732,0.10010000000000001,0.0,0
157,data/doc/raw/2019/2019-05-09_RAA-2019-053.pdf,14,3,data/doc/pdfa/2019/2019-05-09_R02-2019-04-18-006.pdf,LES TROIS-ÎLETS,C,937,2.0457,1.2301,0
158,data/doc/raw/2019/2019-01-28_RAA-2019-010.pdf,9,3,data/doc/pdfa/2019/2019-01-28_R02-2019-01-16-005.pdf,FORT-DE-FRANCE,V,618,0.0,0.3451,0
159,data/doc/raw/2019/2019-04-30_RAA-2019-047.pdf,15,8,data/doc/pdfa/2019/2019-04-30_R02-2019-04-23-001.pdf,,,,0.0,0.0,0
160,data/doc/raw/2019/2019-07-23_RAA-2019-090.pdf,3,3,data/doc/pdfa/2019/2019-07-23_R02-2019-07-02-020.pdf,SAINT-PIERRE,|,"176, 177",4.6243,0.9095,0
161,data/doc/raw/2019/2019-07-23_RAA-2019-090.pdf,7,3,data/doc/pdfa/2019/2019-07-23_R02-2019-07-19-005.pdf,Ste-Luce 10,|,984,0.0,0.3,0
162,data/doc/raw/2019/2019-03-25_RAA-2019-034.pdf,23,3,data/doc/pdfa/2019/2019-03-25_R02-2019-03-27-001.pdf,LES ANSES-D'ARLET,C,300,0.07880000000000001,0.0677,0
163,data/doc/raw/2019/2019-03-25_RAA-2019-034.pdf,27,3,data/doc/pdfa/2019/2019-03-25_R02-2019-03-27-003.pdf,LE DIAMANT,B,951,1.6007,0.10020000000000001,0
164,data/doc/raw/2019/2019-03-25_RAA-2019-034.pdf,31,3,data/doc/pdfa/2019/2019-03-25_R02-2019-03-27-002.pdf,FORT-DE-FRANCE,|,1656,0.3237,0.0069,0
165,data/doc/raw/2019/2019-06-13_RAA-2019-064.pdf,55,3,data/doc/pdfa/2019/2019-06-13_R02-2019-06-04-001.pdf,CASE-PILOTE,B,1245,0.0,0.0,0
166,data/doc/raw/2019/2019-06-13_RAA-2019-064.pdf,59,3,data/doc/pdfa/2019/2019-06-13_R02-2019-06-04-002.pdf,LES TROIS-ÎLETS,|,637,0.0,0.0,0
167,data/doc/raw/2019/2019-05-20_RAA-2019-055.pdf,26,4,data/doc/pdfa/2019/2019-05-20_R02-2019-05-14-006.pdf,FORT-DE-FRANCE,L,"401, 403, 404, 455,",2.3853,2.6705,0
168,data/doc/raw/2019/2019-02-26_RAA-2019-022.pdf,15,3,data/doc/pdfa/2019/2019-02-26_R02-2019-02-12-009.pdf,FORT-DE-FRANCE,K,1097,0.0,0.0895,0
169,data/doc/raw/2019/2019-02-26_RAA-2019-022.pdf,19,2,data/doc/pdfa/2019/2019-02-26_R02-2019-02-12-008.pdf,LE DIAMANT,B,1074,0.0,0.0,0
170,data/doc/raw/2019/2019-10-21_RAA-2019-134.pdf,6,3,data/doc/pdfa/2019/2019-10-21_R02-2019-10-18-002.pdf,SCHŒLCHER,W,30,0.0,0.0835,0
171,data/doc/raw/2019/2019-10-21_RAA-2019-134.pdf,10,3,data/doc/pdfa/2019/2019-10-21_R02-2019-10-18-001.pdf,LE MARIN,R,"399,",0.0,1.854,0
172,data/doc/raw/2019/2019-10-21_RAA-2019-134.pdf,14,3,data/doc/pdfa/2019/2019-10-21_R02-2019-10-18-003.pdf,SAINTE-LUCE,M,"131,132",0.6715,0.5046,0
173,data/doc/raw/2019/2019-04-03_RAA-2019-038.pdf,82,2,data/doc/pdfa/2019/2019-04-03_R02-2019-03-28-010.pdf,SAINTE-LUCE,D,1704,0.0,0.0,0
174,data/doc/raw/2019/2019-12-13_RAA-2019-156.pdf,20,3,data/doc/pdfa/2019/2019-12-13_R02-2019-12-09-002.pdf,LES TROIS-ÎLETS,C,"2845, 2846",0.09759999999999999,0.0011,0
175,data/doc/raw/2019/2019-03-11_RAA-2019-026.pdf,52,3,data/doc/pdfa/2019/2019-03-11_R02-2019-02-26-035.pdf,LE CARBET,E,442,0.0,0.0,0
176,data/doc/raw/2019/2019-02-12_RAA-2019-018.pdf,20,3,data/doc/pdfa/2019/2019-02-12_R02-2019-02-08-002.pdf,LES ANSES-D'ARLET,L,631,0.17870000000000003,0.0,0
177,data/doc/raw/2019/2019-12-19_RAA-2019-158.pdf,34,3,data/doc/pdfa/2019/2019-12-19_R02-2019-12-13-009.pdf,LES TROIS-ÎLETS,I,1026,0.1244,0.0428,0
178,data/doc/raw/2019/2019-12-19_RAA-2019-158.pdf,38,3,data/doc/pdfa/2019/2019-12-19_R02-2019-12-13-010.pdf,LES ANSES-D'ARLET,M,210,0.0186,0.1239,0
179,data/doc/raw/2019/2019-12-19_RAA-2019-158.pdf,42,3,data/doc/pdfa/2019/2019-12-19_R02-2019-12-13-011.pdf,FORT-DE-FRANCE,D,393,0.0742,0.054900000000000004,0
180,data/doc/raw/2019/2019-02-19_RAA-2019-020.pdf,48,3,data/doc/pdfa/2019/2019-02-19_R02-2019-02-11-006.pdf,LE LAMENTIN,O,1056,0.0972,0.0529,0
181,data/doc/raw/2019/2019-02-19_RAA-2019-020.pdf,52,3,data/doc/pdfa/2019/2019-02-19_R02-2019-02-11-005.pdf,SCHŒLCHER,Ë,596,0.0343,0.0,0
182,data/doc/raw/2019/2019-10-07_RAA-2019-126.pdf,10,3,data/doc/pdfa/2019/2019-10-07_R02-2019-10-03-003.pdf,FORT-DE-FRANCE,AX,791,0.07060000000000001,0.0393,0
183,data/doc/raw/2019/2019-10-07_RAA-2019-126.pdf,14,3,data/doc/pdfa/2019/2019-10-07_R02-2019-10-03-005.pdf,SCHŒLCHER,H,93,0.0,0.067,0
184,data/doc/raw/2019/2019-10-07_RAA-2019-126.pdf,18,3,data/doc/pdfa/2019/2019-10-07_R02-2019-10-03-004.pdf,LES TROIS-ILETS,|,869,0.035699999999999996,0.0,0
185,data/doc/raw/2019/2019-10-07_RAA-2019-126.pdf,22,3,data/doc/pdfa/2019/2019-10-07_R02-2019-10-03-002.pdf,LES TROIS-ÎLETS,B,736,0.0,0.07930000000000001,0
186,data/doc/raw/2019/2019-02-22_RAA-2019-021.pdf,30,3,data/doc/pdfa/2019/2019-02-22_R02-2019-02-12-007.pdf,FORT-DE-FRANCE,|,1655,0.17570000000000002,0.020900000000000002,0
187,data/doc/raw/2019/2019-02-22_RAA-2019-021.pdf,34,3,data/doc/pdfa/2019/2019-02-22_R02-2019-02-12-006.pdf,LES ANSES-D'ARLET,K,544,0.0516,0.0907,0
188,data/doc/raw/2019/2019-02-22_RAA-2019-021.pdf,38,3,data/doc/pdfa/2019/2019-02-22_R02-2019-02-11-007.pdf,LE VAUCLIN,V,157,0.0,0.0,0
189,data/doc/raw/2019/2019-02-12_RAA-2019-017.pdf,54,3,data/doc/pdfa/2019/2019-02-12_R02-2019-01-05-002.pdf,LE DIAMANT,|,285,0.0,0.0925,0
190,data/doc/raw/2019/2019-02-12_RAA-2019-017.pdf,58,3,data/doc/pdfa/2019/2019-02-12_R02-2019-01-05-003.pdf,RIVIÈRE-PILOTE,À,1079,0.0,0.07,0
191,data/doc/raw/2019/2019-02-12_RAA-2019-017.pdf,62,3,data/doc/pdfa/2019/2019-02-12_R02-2019-01-05-001.pdf,LES TROIS-ÎLETS,1,683,0.0273,0.7537,0
192,data/doc/raw/2019/2019-06-13_RAA-2019-070.pdf,39,3,data/doc/pdfa/2019/2019-06-13_R02-2019-06-07-004.pdf,LES TROIS-ILETS,1,580,0.1235,0.0,0
193,data/doc/raw/2019/2019-05-07_RAA-2019-052.pdf,41,3,data/doc/pdfa/2019/2019-05-07_R02-2019-04-03-002.pdf,SAINTE-LUCE,M,225,0.2187,0.0,0
194,data/doc/raw/2019/2019-11-18_RAA-2019-144.pdf,44,3,data/doc/pdfa/2019/2019-11-18_R02-2019-11-08-003.pdf,SAINT-PIERRE,L,382,0.0,0.0,0
195,data/doc/raw/2019/2019-11-18_RAA-2019-145.pdf,15,3,data/doc/pdfa/2019/2019-11-18_R02-2019-11-14-008.pdf,FORT-DE-FRANCE,C,95,0.0596,0.029400000000000003,0
196,data/doc/raw/2019/2019-11-18_RAA-2019-145.pdf,19,3,data/doc/pdfa/2019/2019-11-18_R02-2019-11-14-009.pdf,LES TROIS-ÎLETS,C," 1168,",0.0467,0.1133,0
197,data/doc/raw/2019/2019-06-17_RAA-2019-071.pdf,143,4,data/doc/pdfa/2019/2019-06-17_R02-2019-06-14-003.pdf,LES ANSES-D'ARLET,D,179,3.4770999999999996,1.8616,0
198,data/doc/raw/2019/2019-09-16_RAA-2019-114.pdf,192,3,data/doc/pdfa/2019/2019-09-16_R02-2019-09-13-002.pdf,LE MARIGOT,C,1215,0.0112,0.1729,0
199,data/doc/raw/2019/2019-01-24_RAA-2019-009.pdf,61,3,data/doc/pdfa/2019/2019-01-24_R02-2019-01-14-009.pdf,SAINTE-LUCE,D,527,0.0,0.028999999999999998,0
200,data/doc/raw/2019/2019-01-24_RAA-2019-009.pdf,68,3,data/doc/pdfa/2019/2019-01-24_R02-2019-01-14-008.pdf,RIVIÈRE-SALÉE,K,"2818,",0.0,0.39280000000000004,0
201,data/doc/raw/2019/2019-01-24_RAA-2019-009.pdf,72,3,data/doc/pdfa/2019/2019-01-24_R02-2019-01-22-003.pdf,CASE PILOTE,B,1943,0.0,0.0,0
202,data/doc/raw/2019/2019-01-24_RAA-2019-009.pdf,76,3,data/doc/pdfa/2019/2019-01-24_R02-2019-01-21-002.pdf,LE ROBERT,V,858,0.0,0.1863,0
203,data/doc/raw/2019/2019-01-24_RAA-2019-009.pdf,80,4,data/doc/pdfa/2019/2019-01-24_R02-2019-01-14-010.pdf,LES ANSES-D'ARLET,C,"204, 262",0.1421,0.0,0
204,data/doc/raw/2019/2019-01-24_RAA-2019-009.pdf,85,3,data/doc/pdfa/2019/2019-01-24_R02-2019-01-17-005.pdf,FORT-DE-FRANCE,N,1145,0.13570000000000002,0.20700000000000002,0
205,data/doc/raw/2022/2022-05-10_RAA-2022-128.pdf,11,3,data/doc/pdfa/2022/2022-05-10_R02-2022-05-09-00002.pdf,,,,0.089,0.0,0
206,data/doc/raw/2022/2022-05-10_RAA-2022-128.pdf,15,4,data/doc/pdfa/2022/2022-05-10_R02-2022-05-09-00001.pdf,,,,0.2641,0.0,0
207,data/doc/raw/2022/2022-04-12_RAA-2022-101.pdf,8,4,data/doc/pdfa/2022/2022-04-12_R02-2022-04-08-00002.pdf,GROS MORNE,C,201,0.0673,0.2576,0
208,data/doc/raw/2022/2022-04-12_RAA-2022-101.pdf,13,4,data/doc/pdfa/2022/2022-04-12_R02-2022-03-18-00007.pdf,LA TRINITE,N,909,0.13290000000000002,0.4384,0
209,data/doc/raw/2022/2022-06-29_RAA-2022-183.pdf,19,4,data/doc/pdfa/2022/2022-06-29_R02-2022-06-27-00001.pdf,ANSES D'ARLET,M,209,0.0,0.15289999999999998,0
210,data/doc/raw/2022/2022-06-29_RAA-2022-183.pdf,24,4,data/doc/pdfa/2022/2022-06-29_R02-2022-06-23-00005.pdf,ANSES D'ARLET,N,549,0.0781,0.0335,0
211,data/doc/raw/2022/2022-06-29_RAA-2022-183.pdf,29,3,data/doc/pdfa/2022/2022-06-29_R02-2022-06-23-00004.pdf,,,,0.0,0.1,0
212,data/doc/raw/2022/2022-06-29_RAA-2022-183.pdf,33,4,data/doc/pdfa/2022/2022-06-29_R02-2022-06-23-00003.pdf,MARIN,E,333,0.12329999999999999,0.28640000000000004,0
213,data/doc/raw/2022/2022-06-29_RAA-2022-183.pdf,38,3,data/doc/pdfa/2022/2022-06-29_R02-2022-06-23-00002.pdf,,,,0.0,0.17550000000000002,0
214,data/doc/raw/2022/2022-06-29_RAA-2022-183.pdf,42,4,data/doc/pdfa/2022/2022-06-29_R02-2022-06-27-00002.pdf,la TRINITE,V,1494,0.0476,0.1693,0
215,data/doc/raw/2022/2022-07-26_RAA-2022-203.pdf,75,4,data/doc/pdfa/2022/2022-07-26_R02-2022-07-20-00001.pdf,CASE PILOTE,E,145,0.249,0.0882,0
216,data/doc/raw/2022/2022-08-23_RAA-2022-225.pdf,3,5,data/doc/pdfa/2022/2022-08-23_R02-2022-08-22-00001.pdf,ANSES D'ARLET,N,756,0.0356,0.0732,0
217,data/doc/raw/2022/2022-05-02_RAA-2022-116.pdf,16,3,data/doc/pdfa/2022/2022-05-02_R02-2022-04-28-00005.pdf,RIVIERE PILOTE,N,909,0.0,0.27,0
218,data/doc/raw/2022/2022-05-31_RAA-2022-152.pdf,23,3,data/doc/pdfa/2022/2022-05-31_R02-2022-05-25-00001.pdf,DIAMANT,O,361,0.0,0.20020000000000002,0
219,data/doc/raw/2022/2022-06-24_RAA-2022-181.pdf,43,3,data/doc/pdfa/2022/2022-06-24_R02-2022-06-21-00002.pdf,SAINTE-LUCE,N,214,0.0,0.0626,0
220,data/doc/raw/2022/2022-06-24_RAA-2022-181.pdf,47,4,data/doc/pdfa/2022/2022-06-24_R02-2022-06-21-00003.pdf,ANSES D'ARLET,C,74,0.0791,0.038099999999999995,0
221,data/doc/raw/2022/2022-06-24_RAA-2022-181.pdf,52,3,data/doc/pdfa/2022/2022-06-24_R02-2022-06-21-00001.pdf,CASE PILOTE,B,1645,0.0,0.2615,0
222,data/doc/raw/2022/2022-03-30_RAA-2022-085.pdf,5,3,data/doc/pdfa/2022/2022-03-30_R02-2022-03-29-00002.pdf,,,,0.0,0.1131,0
223,data/doc/raw/2022/2022-03-30_RAA-2022-085.pdf,9,4,data/doc/pdfa/2022/2022-03-30_R02-2022-03-29-00003.pdf,,,,0.129,0.0,0
224,data/doc/raw/2022/2022-03-30_RAA-2022-085.pdf,14,4,data/doc/pdfa/2022/2022-03-30_R02-2022-03-29-00004.pdf,FORT DEFRANCE,BR,39,0.0,0.3161,0
225,data/doc/raw/2022/2022-07-02_RAA-2022-185.pdf,55,3,data/doc/pdfa/2022/2022-07-02_R02-2022-06-27-00003.pdf,,,,0.058800000000000005,0.0,0
226,data/doc/raw/2022/2022-07-16_RAA-2022-199.pdf,45,4,data/doc/pdfa/2022/2022-07-16_R02-2022-07-12-00010.pdf,,,,0.0,0.0,0
227,data/doc/raw/2022/2022-02-14_RAA-2022-040.pdf,8,4,data/doc/pdfa/2022/2022-02-14_R02-2022-02-10-00005.pdf,,,,0.6622,0.723,0
228,data/doc/raw/2022/2022-05-06_RAA-2022-124.pdf,6,4,data/doc/pdfa/2022/2022-05-06_R02-2022-05-05-00002.pdf,RIVIÈRE-SALÉE,E,755,0.1901,0.0,0
229,data/doc/raw/2022/2022-04-05_RAA-2022-093.pdf,3,4,data/doc/pdfa/2022/2022-04-05_R02-2022-04-04-00003.pdf,,,,0.3803,0.1147,0
230,data/doc/raw/2022/2022-04-05_RAA-2022-093.pdf,8,4,data/doc/pdfa/2022/2022-04-05_R02-2022-04-04-00001.pdf,LAMENTIN,Z,730,0.0081,0.1202,0
231,data/doc/raw/2022/2022-04-05_RAA-2022-093.pdf,13,5,data/doc/pdfa/2022/2022-04-05_R02-2022-04-04-00002.pdf,MARIN,C,1863,0.24,0.1387,0
232,data/doc/raw/2022/2022-04-05_RAA-2022-093.pdf,19,3,data/doc/pdfa/2022/2022-04-05_R02-2022-04-04-00004.pdf,,,,0.0722,0.0,0
233,data/doc/raw/2022/2022-04-05_RAA-2022-093.pdf,23,3,data/doc/pdfa/2022/2022-04-05_R02-2022-04-04-00005.pdf,,,,0.0881,0.0,0
234,data/doc/raw/2022/2022-01-14_RAA-2022-009.pdf,11,3,data/doc/pdfa/2022/2022-01-14_R02-2022-01-13-00005.pdf,,,,0.0878,0.0,0
235,data/doc/raw/2022/2022-03-21_RAA-2022-072.pdf,7,4,data/doc/pdfa/2022/2022-03-21_R02-2022-03-18-00001.pdf,ANSES D'ARLET,N,258,0.0168,0.1048,0
236,data/doc/raw/2022/2022-03-21_RAA-2022-072.pdf,12,3,data/doc/pdfa/2022/2022-03-21_R02-2022-03-18-00002.pdf,,,,0.37,0.0,0
237,data/doc/raw/2022/2022-03-21_RAA-2022-072.pdf,16,4,data/doc/pdfa/2022/2022-03-21_R02-2022-03-18-00003.pdf,LA TRINITE,N,909,0.13290000000000002,0.4384,0
238,data/doc/raw/2022/2022-10-11_RAA-2022-273.pdf,18,4,data/doc/pdfa/2022/2022-10-11_R02-2022-10-10-00001.pdf,DIAMANT,E,1339,0.1298,0.0122,0
239,data/doc/raw/2022/2022-10-11_RAA-2022-273.pdf,23,4,data/doc/pdfa/2022/2022-10-11_R02-2022-10-10-00002.pdf,FORT DEFRANCE,L,646,0.0,0.1562,0
240,data/doc/raw/2022/2022-08-18_RAA-2022-221.pdf,3,4,data/doc/pdfa/2022/2022-08-18_R02-2022-08-11-00011.pdf,,,,0.0126,0.0,0
241,data/doc/raw/2022/2022-06-11_RAA-2022-169.pdf,3,3,data/doc/pdfa/2022/2022-06-11_R02-2022-06-10-00003.pdf,FORT-DE-FRANCE,N,741,0.0,0.1205,0
242,data/doc/raw/2022/2022-06-15_RAA-2022-174.pdf,42,4,data/doc/pdfa/2022/2022-06-15_R02-2022-06-14-00005.pdf,ANSES D'ARLET,N,549,0.0541,0.0249,0
243,data/doc/raw/2022/2022-06-15_RAA-2022-174.pdf,47,3,data/doc/pdfa/2022/2022-06-15_R02-2022-06-14-00006.pdf,,,,0.0781,0.0,0
244,data/doc/raw/2022/2022-01-10_RAA-2022-004.pdf,31,4,data/doc/pdfa/2022/2022-01-10_R02-2022-01-05-00005.pdf,MARIN,K,364,0.0,0.184,0
245,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,50,4,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00006.pdf,,,,0.021,0.057100000000000005,0
246,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,55,3,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00002.pdf,,,,0.0688,0.0,0
247,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,59,3,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00008.pdf,,,,0.054400000000000004,0.0,0
248,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,63,4,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00003.pdf,,,,0.1931,0.1019,0
249,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,68,4,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00004.pdf,SCHOELCHER,T,380,0.14850000000000002,0.6308,0
250,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,73,4,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00005.pdf,SCHOELCHER,H,800,0.0384,0.0412,0
251,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,78,3,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00010.pdf,,,,0.495,0.0,0
252,data/doc/raw/2022/2022-08-13_RAA-2022-219.pdf,82,3,data/doc/pdfa/2022/2022-08-13_R02-2022-08-11-00007.pdf,,,,0.0398,0.0,0
253,data/doc/raw/2022/2022-02-24_RAA-2022-051.pdf,5,3,data/doc/pdfa/2022/2022-02-24_R02-2022-02-21-00002.pdf,,,,0.061,0.0,0
254,data/doc/raw/2022/2022-02-24_RAA-2022-051.pdf,9,3,data/doc/pdfa/2022/2022-02-24_R02-2022-02-21-00003.pdf,,,,0.0317,0.0,0
255,data/doc/raw/2022/2022-02-24_RAA-2022-051.pdf,13,3,data/doc/pdfa/2022/2022-02-24_R02-2022-02-21-00001.pdf,,,,0.3219,0.0,0
256,data/doc/raw/2022/2022-07-22_RAA-2022-204.pdf,12,4,data/doc/pdfa/2022/2022-07-22_R02-2022-07-20-00003.pdf,SCHOELCHER LaDirectrice Régionale de l'Office National des Forêts,R, 1000,0.1096,0.0106,0
257,data/doc/raw/2022/2022-07-22_RAA-2022-204.pdf,17,3,data/doc/pdfa/2022/2022-07-22_R02-2022-07-20-00002.pdf,FORT-DE-FRANCE,|,1675,0.0,0.0053,0
258,data/doc/raw/2022/2022-10-24_RAA-2022-284.pdf,16,4,data/doc/pdfa/2022/2022-10-24_R02-2022-10-18-00001.pdf,,,,0.0,0.0,0
259,data/doc/raw/2022/2022-09-01_RAA-2022-236.pdf,29,3,data/doc/pdfa/2022/2022-09-01_R02-2022-08-31-00003.pdf,MARIN,K,1025,0.0,0.1876,0
260,data/doc/raw/2022/2022-09-01_RAA-2022-236.pdf,33,4,data/doc/pdfa/2022/2022-09-01_R02-2022-08-31-00004.pdf,RIVIERE PILOTE,AB,215,0.0601,0.1353,0
261,data/doc/raw/2022/2022-06-21_RAA-2022-179.pdf,43,3,data/doc/pdfa/2022/2022-06-21_R02-2022-06-16-00003.pdf,,,,0.061599999999999995,0.0,0
262,data/doc/raw/2022/2022-06-21_RAA-2022-179.pdf,47,3,data/doc/pdfa/2022/2022-06-21_R02-2022-06-16-00002.pdf,,,,0.061599999999999995,0.0,0
263,data/doc/raw/2022/2022-07-12_RAA-2022-197.pdf,16,3,data/doc/pdfa/2022/2022-07-12_R02-2022-07-11-00002.pdf,MARIN,K,534,0.0,0.034999999999999996,0
264,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,11,4,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00006.pdf,FORT DEFRANCE,V,1995,0.0861,0.2013,0
265,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,16,4,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00005.pdf,DIAMANT,L,420,0.1366,0.0692,0
266,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,21,3,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00003.pdf,TROIS ILETS,C,542,0.0,1.0938,0
267,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,25,3,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00007.pdf,MARIN,K,1026,0.0,0.1876,0
268,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,29,4,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00004.pdf,LE MARIN,|,644,0.2727,0.0214,0
269,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,34,4,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00002.pdf,FORT DEFRANCE,R,238,0.0727,0.1149,0
270,data/doc/raw/2022/2022-03-17_RAA-2022-064.pdf,39,3,data/doc/pdfa/2022/2022-03-17_R02-2022-03-11-00001.pdf,FORT DEFRANCE,"
BR",276,0.0,0.2903,0
271,data/doc/raw/2022/2022-05-20_RAA-2022-143.pdf,38,4,data/doc/pdfa/2022/2022-05-20_R02-2022-05-18-00023.pdf,,,,0.0,0.0,0
272,data/doc/raw/2022/2022-01-10_RAA-2022-002.pdf,26,4,data/doc/pdfa/2022/2022-01-10_R02-2022-01-03-00002.pdf,LE LAMENTIN,S,1434,0.0,0.0,0
273,data/doc/raw/2022/2022-01-10_RAA-2022-002.pdf,31,3,data/doc/pdfa/2022/2022-01-10_R02-2022-01-03-00001.pdf,,,,0.032799999999999996,0.0,0
274,data/doc/raw/2022/2022-01-10_RAA-2022-002.pdf,35,5,data/doc/pdfa/2021/2022-01-10_R02-2021-12-21-00004.pdf,RIVIERE SALEE,|,774,0.0552,0.0462,0
275,data/doc/raw/2022/2022-12-01_RAA-2022-319.pdf,9,4,data/doc/pdfa/2022/2022-12-01_R02-2022-11-28-00002.pdf,ROBERT,W,379,0.655,0.4432,0
276,data/doc/raw/2022/2022-07-05_RAA-2022-190.pdf,33,3,data/doc/pdfa/2022/2022-07-05_R02-2022-07-01-00001.pdf,,,,0.0,0.0,0
